date;state;country;confirmed
2020-06-30;Tianjin;China;198
2020-06-30;Tibet;China;1
2020-06-30;Turks and Caicos Islands;United Kingdom;41
2020-06-30;Victoria;Australia;2231
2020-06-30;Western Australia;Australia;611
2020-06-30;Xinjiang;China;76
2020-06-30;Yukon;Canada;11
2020-06-30;Yunnan;China;185
2020-06-30;Zhejiang;Afghanistan;31517
2020-06-30;Zhejiang;Albania;2535
2020-06-30;Zhejiang;Algeria;13907
2020-06-30;Zhejiang;Andorra;855
2020-06-30;Zhejiang;Angola;284
2020-06-30;Zhejiang;Antigua and Barbuda;69
2020-06-30;Zhejiang;Argentina;64530
2020-06-30;Zhejiang;Armenia;25542
2020-06-30;Zhejiang;Austria;17766
2020-06-30;Zhejiang;Azerbaijan;17524
2020-06-30;Zhejiang;Bahamas;104
2020-06-30;Zhejiang;Bahrain;26758
2020-06-30;Zhejiang;Bangladesh;145483
2020-06-30;Zhejiang;Barbados;97
2020-06-30;Zhejiang;Belarus;62118
2020-06-30;Zhejiang;Belgium;61427
2020-06-30;Zhejiang;Belize;24
2020-06-30;Zhejiang;Benin;1199
2020-06-30;Zhejiang;Bhutan;77
2020-06-30;Zhejiang;Bolivia;33219
2020-06-30;Zhejiang;Bosnia and Herzegovina;4453
2020-06-30;Zhejiang;Botswana;227
2020-06-30;Zhejiang;Brazil;1402041
2020-06-30;Zhejiang;Brunei;141
2020-06-30;Zhejiang;Bulgaria;4989
2020-06-30;Zhejiang;Burkina Faso;962
2020-06-30;Zhejiang;Burma;299
2020-06-30;Zhejiang;Burundi;170
2020-06-30;Zhejiang;Cabo Verde;1227
2020-06-30;Zhejiang;Cambodia;141
2020-06-30;Zhejiang;Cameroon;12592
2020-06-30;Zhejiang;Central African Republic;3745
2020-06-30;Zhejiang;Chad;866
2020-06-30;Zhejiang;Chile;279393
2020-06-30;Zhejiang;China;1269
2020-06-30;Zhejiang;Colombia;97846
2020-06-30;Zhejiang;Comoros;303
2020-06-30;Zhejiang;Congo (Brazzaville);1087
2020-06-30;Zhejiang;Congo (Kinshasa);7039
2020-06-30;Zhejiang;Costa Rica;3459
2020-06-30;Zhejiang;Cote d'Ivoire;9499
2020-06-30;Zhejiang;Croatia;2777
2020-06-30;Zhejiang;Cuba;2341
2020-06-30;Zhejiang;Cyprus;998
2020-06-30;Zhejiang;Czechia;11954
2020-06-30;Zhejiang;Denmark;12768
2020-06-30;Zhejiang;Diamond Princess;712
2020-06-30;Zhejiang;Djibouti;4682
2020-06-30;Zhejiang;Dominica;18
2020-06-30;Zhejiang;Dominican Republic;32568
2020-06-30;Zhejiang;Ecuador;56432
2020-06-30;Zhejiang;Egypt;68311
2020-06-30;Zhejiang;El Salvador;6438
2020-06-30;Zhejiang;Equatorial Guinea;2001
2020-06-30;Zhejiang;Eritrea;203
2020-06-30;Zhejiang;Estonia;1989
2020-06-30;Zhejiang;Eswatini;812
2020-06-30;Zhejiang;Ethiopia;5846
2020-06-30;Zhejiang;Fiji;18
2020-06-30;Zhejiang;Finland;7214
2020-06-30;Zhejiang;France;194373
2020-06-30;Zhejiang;Gabon;5394
2020-06-30;Zhejiang;Gambia;49
2020-06-30;Zhejiang;Georgia;928
2020-06-30;Zhejiang;Germany;195418
2020-06-30;Zhejiang;Ghana;17741
2020-06-30;Zhejiang;Greece;3409
2020-06-30;Zhejiang;Grenada;23
2020-06-30;Zhejiang;Guatemala;18096
2020-06-30;Zhejiang;Guinea;5391
2020-06-30;Zhejiang;Guinea-Bissau;1654
2020-06-30;Zhejiang;Guyana;245
2020-06-30;Zhejiang;Haiti;5975
2020-06-30;Zhejiang;Holy See;12
2020-06-30;Zhejiang;Honduras;19558
2020-06-30;Zhejiang;Hungary;4155
2020-06-30;Zhejiang;Iceland;1824
2020-06-30;Zhejiang;India;585481
2020-06-30;Zhejiang;Indonesia;56385
2020-06-30;Zhejiang;Iran;227662
2020-06-30;Zhejiang;Iraq;49109
2020-06-30;Zhejiang;Ireland;25473
2020-06-30;Zhejiang;Israel;25244
2020-06-30;Zhejiang;Italy;240578
2020-06-30;Zhejiang;Jamaica;702
2020-06-30;Zhejiang;Japan;18615
2020-06-30;Zhejiang;Jordan;1132
2020-06-30;Zhejiang;Kazakhstan;22308
2020-06-30;Zhejiang;Kenya;6366
2020-06-30;Zhejiang;Korea, South;12850
2020-06-30;Zhejiang;Kosovo;2799
2020-06-30;Zhejiang;Kuwait;46195
2020-06-30;Zhejiang;Kyrgyzstan;5506
2020-06-30;Zhejiang;Laos;19
2020-06-30;Zhejiang;Latvia;1118
2020-06-30;Zhejiang;Lebanon;1778
2020-06-30;Zhejiang;Lesotho;27
2020-06-30;Zhejiang;Liberia;780
2020-06-30;Zhejiang;Libya;824
2020-06-30;Zhejiang;Liechtenstein;82
2020-06-30;Zhejiang;Lithuania;1817
2020-06-30;Zhejiang;Luxembourg;4299
2020-06-30;Zhejiang;MS Zaandam;9
2020-06-30;Zhejiang;Madagascar;2214
2020-06-30;Zhejiang;Malawi;1224
2020-06-30;Zhejiang;Malaysia;8639
2020-06-30;Zhejiang;Maldives;2361
2020-06-30;Zhejiang;Mali;2181
2020-06-30;Zhejiang;Malta;670
2020-06-30;Zhejiang;Mauritania;4363
2020-06-30;Zhejiang;Mauritius;341
2020-06-30;Zhejiang;Mexico;226089
2020-06-30;Zhejiang;Moldova;16613
2020-06-30;Zhejiang;Monaco;103
2020-06-30;Zhejiang;Mongolia;220
2020-06-30;Zhejiang;Montenegro;548
2020-06-30;Zhejiang;Morocco;12533
2020-06-30;Zhejiang;Mozambique;889
2020-06-30;Zhejiang;Namibia;205
2020-06-30;Zhejiang;Nepal;13564
2020-06-30;Zhejiang;Netherlands;50273
2020-06-30;Zhejiang;New Zealand;1528
2020-06-30;Zhejiang;Nicaragua;2519
2020-06-30;Zhejiang;Niger;1075
2020-06-30;Zhejiang;Nigeria;25694
2020-06-30;Zhejiang;North Macedonia;6334
2020-06-30;Zhejiang;Norway;8879
2020-06-30;Zhejiang;Oman;40070
2020-06-30;Zhejiang;Pakistan;213470
2020-06-30;Zhejiang;Panama;33550
2020-06-30;Zhejiang;Papua New Guinea;11
2020-06-30;Zhejiang;Paraguay;2221
2020-06-30;Zhejiang;Peru;285213
2020-06-30;Zhejiang;Philippines;37514
2020-06-30;Zhejiang;Poland;34393
2020-06-30;Zhejiang;Portugal;42141
2020-06-30;Zhejiang;Qatar;96088
2020-06-30;Zhejiang;Romania;26970
2020-06-30;Zhejiang;Russia;646929
2020-06-30;Zhejiang;Rwanda;1025
2020-06-30;Zhejiang;Saint Kitts and Nevis;15
2020-06-30;Zhejiang;Saint Lucia;19
2020-06-30;Zhejiang;Saint Vincent and the Grenadines;29
2020-06-30;Zhejiang;San Marino;698
2020-06-30;Zhejiang;Sao Tome and Principe;714
2020-06-30;Zhejiang;Saudi Arabia;190823
2020-06-30;Zhejiang;Senegal;6793
2020-06-30;Zhejiang;Serbia;14564
2020-06-30;Zhejiang;Seychelles;81
2020-06-30;Zhejiang;Sierra Leone;1462
2020-06-30;Zhejiang;Singapore;43907
2020-06-30;Zhejiang;Slovakia;1667
2020-06-30;Zhejiang;Slovenia;1600
2020-06-30;Zhejiang;Somalia;2924
2020-06-30;Zhejiang;South Africa;151209
2020-06-30;Zhejiang;South Sudan;2007
2020-06-30;Zhejiang;Spain;249271
2020-06-30;Zhejiang;Sri Lanka;2047
2020-06-30;Zhejiang;Sudan;9257
2020-06-30;Zhejiang;Suriname;515
2020-06-30;Zhejiang;Sweden;67924
2020-06-30;Zhejiang;Switzerland;31714
2020-06-30;Zhejiang;Syria;279
2020-06-30;Zhejiang;Taiwan*;447
2020-06-30;Zhejiang;Tajikistan;5900
2020-06-30;Zhejiang;Tanzania;509
2020-06-30;Zhejiang;Thailand;3171
2020-06-30;Zhejiang;Timor-Leste;24
2020-06-30;Zhejiang;Togo;650
2020-06-30;Zhejiang;Trinidad and Tobago;130
2020-06-30;Zhejiang;Tunisia;1174
2020-06-30;Zhejiang;Turkey;199906
2020-06-30;Zhejiang;US;2636414
2020-06-30;Zhejiang;Uganda;889
2020-06-30;Zhejiang;Ukraine;45254
2020-06-30;Zhejiang;United Arab Emirates;48667
2020-06-30;Zhejiang;United Kingdom;283710
2020-06-30;Zhejiang;Uruguay;936
2020-06-30;Zhejiang;Uzbekistan;8503
2020-06-30;Zhejiang;Venezuela;5832
2020-06-30;Zhejiang;Vietnam;355
2020-06-30;Zhejiang;West Bank and Gaza;2428
2020-06-30;Zhejiang;Western Sahara;10
2020-06-30;Zhejiang;Yemen;1158
2020-06-30;Zhejiang;Zambia;1594
2020-06-30;Zhejiang;Zimbabwe;591
2020-07-01;;Afghanistan;31836
2020-07-01;;Albania;2580
2020-07-01;;Algeria;14272
2020-07-01;;Andorra;855
2020-07-01;;Angola;291
2020-07-01;;Antigua and Barbuda;69
2020-07-01;;Argentina;67197
2020-07-01;;Armenia;26065
2020-07-01;;Austria;17873
2020-07-01;;Azerbaijan;18112
2020-07-01;;Bahamas;104
2020-07-01;;Bahrain;27414
2020-07-01;;Bangladesh;149258
2020-07-01;;Barbados;97
2020-07-01;;Belarus;62424
2020-07-01;;Belgium;61509
2020-07-01;;Belize;28
2020-07-01;;Benin;1199
2020-07-01;;Bhutan;77
2020-07-01;;Bolivia;34227
2020-07-01;;Bosnia and Herzegovina;4606
2020-07-01;;Botswana;227
2020-07-01;;Brazil;1448753
2020-07-01;;Brunei;141
2020-07-01;;Bulgaria;5154
2020-07-01;;Burkina Faso;962
2020-07-01;;Burma;303
2020-07-01;;Burundi;170
2020-07-01;;Cabo Verde;1267
2020-07-01;;Cambodia;141
2020-07-01;;Cameroon;12592
2020-07-01;;Central African Republic;3745
2020-07-01;;Chad;866
2020-07-01;;Chile;282043
2020-07-01;;China;1269
2020-07-01;;Colombia;102009
2020-07-01;;Comoros;303
2020-07-01;;Congo (Brazzaville);1382
2020-07-01;;Congo (Kinshasa);7122
2020-07-01;;Costa Rica;3753
2020-07-01;;Cote d'Ivoire;9702
2020-07-01;;Croatia;2831
2020-07-01;;Cuba;2348
2020-07-01;;Cyprus;999
2020-07-01;;Czechia;12046
2020-07-01;;Denmark;12794
2020-07-01;;Diamond Princess;712
2020-07-01;;Djibouti;4704
2020-07-01;;Dominica;18
2020-07-01;;Dominican Republic;33387
2020-07-01;;Ecuador;58257
2020-07-01;;Egypt;69814
2020-07-01;;El Salvador;6736
2020-07-01;;Equatorial Guinea;2001
2020-07-01;;Eritrea;203
2020-07-01;;Estonia;1989
2020-07-01;;Eswatini;840
2020-07-01;;Ethiopia;5846
2020-07-01;;Fiji;18
2020-07-01;;Finland;7236
2020-07-01;;France;194985
2020-07-01;;Gabon;5513
2020-07-01;;Gambia;49
2020-07-01;;Georgia;931
2020-07-01;;Germany;195893
2020-07-01;;Ghana;18134
2020-07-01;;Greece;3432
2020-07-01;;Grenada;23
2020-07-01;;Guatemala;19011
2020-07-01;;Guinea;5404
2020-07-01;;Guinea-Bissau;1654
2020-07-01;;Guyana;248
2020-07-01;;Haiti;6040
2020-07-01;;Holy See;12
2020-07-01;;Honduras;20262
2020-07-01;;Hungary;4157
2020-07-01;;Iceland;1825
2020-07-01;;India;604641
2020-07-01;;Indonesia;57770
2020-07-01;;Iran;230211
2020-07-01;;Iraq;51524
2020-07-01;;Ireland;25477
2020-07-01;;Israel;26257
2020-07-01;;Italy;240760
2020-07-01;;Jamaica;707
2020-07-01;;Japan;18838
2020-07-01;;Jordan;1133
2020-07-01;;Kazakhstan;41065
2020-07-01;;Kenya;6673
2020-07-01;;Korea, South;12904
2020-07-01;;Kosovo;2878
2020-07-01;;Kuwait;46940
2020-07-01;;Kyrgyzstan;6261
2020-07-01;;Laos;19
2020-07-01;;Latvia;1121
2020-07-01;;Lebanon;1788
2020-07-01;;Lesotho;35
2020-07-01;;Liberia;804
2020-07-01;;Libya;874
2020-07-01;;Liechtenstein;82
2020-07-01;;Lithuania;1818
2020-07-01;;Luxembourg;4345
2020-07-01;;MS Zaandam;9
2020-07-01;;Madagascar;2303
2020-07-01;;Malawi;1265
2020-07-01;;Malaysia;8640
2020-07-01;;Maldives;2382
2020-07-01;;Mali;2202
2020-07-01;;Malta;671
2020-07-01;;Mauritania;4472
2020-07-01;;Mauritius;341
2020-07-01;;Mexico;231770
2020-07-01;;Moldova;16898
2020-07-01;;Monaco;103
2020-07-01;;Mongolia;220
2020-07-01;;Montenegro;576
2020-07-01;;Morocco;12636
2020-07-01;;Mozambique;903
2020-07-01;;Namibia;285
2020-07-01;;Nepal;14046
2020-07-01;;Netherlands;50335
2020-07-01;;New Zealand;1530
2020-07-01;;Nicaragua;2519
2020-07-01;;Niger;1075
2020-07-01;;Nigeria;26484
2020-07-01;;North Macedonia;6454
2020-07-01;;Norway;8896
2020-07-01;;Oman;41194
2020-07-01;;Pakistan;217809
2020-07-01;;Panama;34463
2020-07-01;;Papua New Guinea;11
2020-07-01;;Paraguay;2260
2020-07-01;;Peru;288477
2020-07-01;;Philippines;38511
2020-07-01;;Poland;34775
2020-07-01;;Portugal;42454
2020-07-01;;Qatar;97003
2020-07-01;;Romania;27296
2020-07-01;;Russia;653479
2020-07-01;;Rwanda;1042
2020-07-01;;Saint Kitts and Nevis;15
2020-07-01;;Saint Lucia;19
2020-07-01;;Saint Vincent and the Grenadines;29
2020-07-01;;San Marino;698
2020-07-01;;Sao Tome and Principe;715
2020-07-01;;Saudi Arabia;194225
2020-07-01;;Senegal;6925
2020-07-01;;Serbia;14836
2020-07-01;;Seychelles;81
2020-07-01;;Sierra Leone;1498
2020-07-01;;Singapore;44122
2020-07-01;;Slovakia;1687
2020-07-01;;Slovenia;1613
2020-07-01;;Somalia;2924
2020-07-01;;South Africa;159333
2020-07-01;;South Sudan;2021
2020-07-01;;Spain;249659
2020-07-01;;Sri Lanka;2054
2020-07-01;;Sudan;9573
2020-07-01;;Suriname;535
2020-07-01;;Sweden;68608
2020-07-01;;Switzerland;31851
2020-07-01;;Syria;293
2020-07-01;;Taiwan*;447
2020-07-01;;Tajikistan;6005
2020-07-01;;Tanzania;509
2020-07-01;;Thailand;3173
2020-07-01;;Timor-Leste;24
2020-07-01;;Togo;661
2020-07-01;;Trinidad and Tobago;130
2020-07-01;;Tunisia;1175
2020-07-01;;Turkey;201098
2020-07-01;;US;2687588
2020-07-01;;Uganda;893
2020-07-01;;Ukraine;45924
2020-07-01;;United Arab Emirates;49069
2020-07-01;;United Kingdom;283770
2020-07-01;;Uruguay;943
2020-07-01;;Uzbekistan;8781
2020-07-01;;Venezuela;6062
2020-07-01;;Vietnam;355
2020-07-01;;West Bank and Gaza;2758
2020-07-01;;Western Sahara;10
2020-07-01;;Yemen;1190
2020-07-01;;Zambia;1632
2020-07-01;;Zimbabwe;605
2020-07-01;Alberta;Canada;8108
2020-07-01;Anguilla;United Kingdom;3
2020-07-01;Anhui;China;991
2020-07-01;Aruba;Netherlands;103
2020-07-01;Australian Capital Territory;Australia;108
2020-07-01;Beijing;China;923
2020-07-01;Bermuda;United Kingdom;146
2020-07-01;Bonaire, Sint Eustatius and Saba;Netherlands;7
2020-07-01;British Columbia;Canada;2916
2020-07-01;British Virgin Islands;United Kingdom;8
2020-07-01;Cayman Islands;United Kingdom;201
2020-07-01;Channel Islands;United Kingdom;571
2020-07-01;Chongqing;China;582
2020-07-01;Curacao;Netherlands;23
2020-07-01;Diamond Princess;Canada;0
2020-07-01;Falkland Islands (Malvinas);United Kingdom;13
2020-07-01;Faroe Islands;Denmark;187
2020-07-01;French Guiana;France;4268
2020-07-01;French Polynesia;France;62
2020-07-01;Fujian;China;363
2020-07-01;Gansu;China;164
2020-07-01;Gibraltar;United Kingdom;178
2020-07-01;Grand Princess;Canada;13
2020-07-01;Greenland;Denmark;13
2020-07-01;Guadeloupe;France;182
2020-07-01;Guangdong;China;1642
2020-07-01;Guangxi;China;254
2020-07-01;Guizhou;China;147
2020-07-01;Hainan;China;171
2020-07-01;Hebei;China;349
2020-07-01;Heilongjiang;China;947
2020-07-01;Henan;China;1276
2020-07-01;Hong Kong;China;1233
2020-07-01;Hubei;China;68135
2020-07-01;Hunan;China;1019
2020-07-01;Inner Mongolia;China;238
2020-07-01;Isle of Man;United Kingdom;336
2020-07-01;Jiangsu;China;654
2020-07-01;Jiangxi;China;932
2020-07-01;Jilin;China;155
2020-07-01;Liaoning;China;155
2020-07-01;Macau;China;46
2020-07-01;Manitoba;Canada;325
2020-07-01;Martinique;France;242
2020-07-01;Mayotte;France;2643
2020-07-01;Montserrat;United Kingdom;11
2020-07-01;New Brunswick;Canada;165
2020-07-01;New Caledonia;France;21
2020-07-01;New South Wales;Australia;3211
2020-07-01;Newfoundland and Labrador;Canada;261
2020-07-01;Ningxia;China;75
2020-07-01;Northern Territory;Australia;30
2020-07-01;Northwest Territories;Canada;5
2020-07-01;Nova Scotia;Canada;1063
2020-07-01;Ontario;Canada;37085
2020-07-01;Prince Edward Island;Canada;27
2020-07-01;Qinghai;China;18
2020-07-01;Quebec;Canada;55524
2020-07-01;Queensland;Australia;1067
2020-07-01;Reunion;France;528
2020-07-01;Saint Barthelemy;France;6
2020-07-01;Saint Pierre and Miquelon;France;1
2020-07-01;Saskatchewan;Canada;785
2020-07-01;Shaanxi;China;320
2020-07-01;Shandong;China;792
2020-07-01;Shanghai;China;713
2020-07-01;Shanxi;China;198
2020-07-01;Sichuan;China;595
2020-07-01;Sint Maarten;Netherlands;77
2020-07-01;South Australia;Australia;443
2020-07-01;St Martin;France;43
2020-07-01;Tasmania;Australia;228
2020-07-01;Tianjin;China;198
2020-07-01;Tibet;China;1
2020-07-01;Turks and Caicos Islands;United Kingdom;42
2020-07-01;Victoria;Australia;2303
2020-07-01;Western Australia;Australia;611
2020-07-01;Xinjiang;China;76
2020-07-01;Yukon;Canada;11
2020-07-01;Yunnan;China;185
2020-07-01;Zhejiang;Afghanistan;31836
2020-07-01;Zhejiang;Albania;2580
2020-07-01;Zhejiang;Algeria;14272
2020-07-01;Zhejiang;Andorra;855
2020-07-01;Zhejiang;Angola;291
2020-07-01;Zhejiang;Antigua and Barbuda;69
2020-07-01;Zhejiang;Argentina;67197
2020-07-01;Zhejiang;Armenia;26065
2020-07-01;Zhejiang;Austria;17873
2020-07-01;Zhejiang;Azerbaijan;18112
2020-07-01;Zhejiang;Bahamas;104
2020-07-01;Zhejiang;Bahrain;27414
2020-07-01;Zhejiang;Bangladesh;149258
2020-07-01;Zhejiang;Barbados;97
2020-07-01;Zhejiang;Belarus;62424
2020-07-01;Zhejiang;Belgium;61509
2020-07-01;Zhejiang;Belize;28
2020-07-01;Zhejiang;Benin;1199
2020-07-01;Zhejiang;Bhutan;77
2020-07-01;Zhejiang;Bolivia;34227
2020-07-01;Zhejiang;Bosnia and Herzegovina;4606
2020-07-01;Zhejiang;Botswana;227
2020-07-01;Zhejiang;Brazil;1448753
2020-07-01;Zhejiang;Brunei;141
2020-07-01;Zhejiang;Bulgaria;5154
2020-07-01;Zhejiang;Burkina Faso;962
2020-07-01;Zhejiang;Burma;303
2020-07-01;Zhejiang;Burundi;170
2020-07-01;Zhejiang;Cabo Verde;1267
2020-07-01;Zhejiang;Cambodia;141
2020-07-01;Zhejiang;Cameroon;12592
2020-07-01;Zhejiang;Central African Republic;3745
2020-07-01;Zhejiang;Chad;866
2020-07-01;Zhejiang;Chile;282043
2020-07-01;Zhejiang;China;1269
2020-07-01;Zhejiang;Colombia;102009
2020-07-01;Zhejiang;Comoros;303
2020-07-01;Zhejiang;Congo (Brazzaville);1382
2020-07-01;Zhejiang;Congo (Kinshasa);7122
2020-07-01;Zhejiang;Costa Rica;3753
2020-07-01;Zhejiang;Cote d'Ivoire;9702
2020-07-01;Zhejiang;Croatia;2831
2020-07-01;Zhejiang;Cuba;2348
2020-07-01;Zhejiang;Cyprus;999
2020-07-01;Zhejiang;Czechia;12046
2020-07-01;Zhejiang;Denmark;12794
2020-07-01;Zhejiang;Diamond Princess;712
2020-07-01;Zhejiang;Djibouti;4704
2020-07-01;Zhejiang;Dominica;18
2020-07-01;Zhejiang;Dominican Republic;33387
2020-07-01;Zhejiang;Ecuador;58257
2020-07-01;Zhejiang;Egypt;69814
2020-07-01;Zhejiang;El Salvador;6736
2020-07-01;Zhejiang;Equatorial Guinea;2001
2020-07-01;Zhejiang;Eritrea;203
2020-07-01;Zhejiang;Estonia;1989
2020-07-01;Zhejiang;Eswatini;840
2020-07-01;Zhejiang;Ethiopia;5846
2020-07-01;Zhejiang;Fiji;18
2020-07-01;Zhejiang;Finland;7236
2020-07-01;Zhejiang;France;194985
2020-07-01;Zhejiang;Gabon;5513
2020-07-01;Zhejiang;Gambia;49
2020-07-01;Zhejiang;Georgia;931
2020-07-01;Zhejiang;Germany;195893
2020-07-01;Zhejiang;Ghana;18134
2020-07-01;Zhejiang;Greece;3432
2020-07-01;Zhejiang;Grenada;23
2020-07-01;Zhejiang;Guatemala;19011
2020-07-01;Zhejiang;Guinea;5404
2020-07-01;Zhejiang;Guinea-Bissau;1654
2020-07-01;Zhejiang;Guyana;248
2020-07-01;Zhejiang;Haiti;6040
2020-07-01;Zhejiang;Holy See;12
2020-07-01;Zhejiang;Honduras;20262
2020-07-01;Zhejiang;Hungary;4157
2020-07-01;Zhejiang;Iceland;1825
2020-07-01;Zhejiang;India;604641
2020-07-01;Zhejiang;Indonesia;57770
2020-07-01;Zhejiang;Iran;230211
2020-07-01;Zhejiang;Iraq;51524
2020-07-01;Zhejiang;Ireland;25477
2020-07-01;Zhejiang;Israel;26257
2020-07-01;Zhejiang;Italy;240760
2020-07-01;Zhejiang;Jamaica;707
2020-07-01;Zhejiang;Japan;18838
2020-07-01;Zhejiang;Jordan;1133
2020-07-01;Zhejiang;Kazakhstan;41065
2020-07-01;Zhejiang;Kenya;6673
2020-07-01;Zhejiang;Korea, South;12904
2020-07-01;Zhejiang;Kosovo;2878
2020-07-01;Zhejiang;Kuwait;46940
2020-07-01;Zhejiang;Kyrgyzstan;6261
2020-07-01;Zhejiang;Laos;19
2020-07-01;Zhejiang;Latvia;1121
2020-07-01;Zhejiang;Lebanon;1788
2020-07-01;Zhejiang;Lesotho;35
2020-07-01;Zhejiang;Liberia;804
2020-07-01;Zhejiang;Libya;874
2020-07-01;Zhejiang;Liechtenstein;82
2020-07-01;Zhejiang;Lithuania;1818
2020-07-01;Zhejiang;Luxembourg;4345
2020-07-01;Zhejiang;MS Zaandam;9
2020-07-01;Zhejiang;Madagascar;2303
2020-07-01;Zhejiang;Malawi;1265
2020-07-01;Zhejiang;Malaysia;8640
2020-07-01;Zhejiang;Maldives;2382
2020-07-01;Zhejiang;Mali;2202
2020-07-01;Zhejiang;Malta;671
2020-07-01;Zhejiang;Mauritania;4472
2020-07-01;Zhejiang;Mauritius;341
2020-07-01;Zhejiang;Mexico;231770
2020-07-01;Zhejiang;Moldova;16898
2020-07-01;Zhejiang;Monaco;103
2020-07-01;Zhejiang;Mongolia;220
2020-07-01;Zhejiang;Montenegro;576
2020-07-01;Zhejiang;Morocco;12636
2020-07-01;Zhejiang;Mozambique;903
2020-07-01;Zhejiang;Namibia;285
2020-07-01;Zhejiang;Nepal;14046
2020-07-01;Zhejiang;Netherlands;50335
2020-07-01;Zhejiang;New Zealand;1530
2020-07-01;Zhejiang;Nicaragua;2519
2020-07-01;Zhejiang;Niger;1075
2020-07-01;Zhejiang;Nigeria;26484
2020-07-01;Zhejiang;North Macedonia;6454
2020-07-01;Zhejiang;Norway;8896
2020-07-01;Zhejiang;Oman;41194
2020-07-01;Zhejiang;Pakistan;217809
2020-07-01;Zhejiang;Panama;34463
2020-07-01;Zhejiang;Papua New Guinea;11
2020-07-01;Zhejiang;Paraguay;2260
2020-07-01;Zhejiang;Peru;288477
2020-07-01;Zhejiang;Philippines;38511
2020-07-01;Zhejiang;Poland;34775
2020-07-01;Zhejiang;Portugal;42454
2020-07-01;Zhejiang;Qatar;97003
2020-07-01;Zhejiang;Romania;27296
2020-07-01;Zhejiang;Russia;653479
2020-07-01;Zhejiang;Rwanda;1042
2020-07-01;Zhejiang;Saint Kitts and Nevis;15
2020-07-01;Zhejiang;Saint Lucia;19
2020-07-01;Zhejiang;Saint Vincent and the Grenadines;29
2020-07-01;Zhejiang;San Marino;698
2020-07-01;Zhejiang;Sao Tome and Principe;715
2020-07-01;Zhejiang;Saudi Arabia;194225
2020-07-01;Zhejiang;Senegal;6925
2020-07-01;Zhejiang;Serbia;14836
2020-07-01;Zhejiang;Seychelles;81
2020-07-01;Zhejiang;Sierra Leone;1498
2020-07-01;Zhejiang;Singapore;44122
2020-07-01;Zhejiang;Slovakia;1687
2020-07-01;Zhejiang;Slovenia;1613
2020-07-01;Zhejiang;Somalia;2924
2020-07-01;Zhejiang;South Africa;159333
2020-07-01;Zhejiang;South Sudan;2021
2020-07-01;Zhejiang;Spain;249659
2020-07-01;Zhejiang;Sri Lanka;2054
2020-07-01;Zhejiang;Sudan;9573
2020-07-01;Zhejiang;Suriname;535
2020-07-01;Zhejiang;Sweden;68608
2020-07-01;Zhejiang;Switzerland;31851
2020-07-01;Zhejiang;Syria;293
2020-07-01;Zhejiang;Taiwan*;447
2020-07-01;Zhejiang;Tajikistan;6005
2020-07-01;Zhejiang;Tanzania;509
2020-07-01;Zhejiang;Thailand;3173
2020-07-01;Zhejiang;Timor-Leste;24
2020-07-01;Zhejiang;Togo;661
2020-07-01;Zhejiang;Trinidad and Tobago;130
2020-07-01;Zhejiang;Tunisia;1175
2020-07-01;Zhejiang;Turkey;201098
2020-07-01;Zhejiang;US;2687588
2020-07-01;Zhejiang;Uganda;893
2020-07-01;Zhejiang;Ukraine;45924
2020-07-01;Zhejiang;United Arab Emirates;49069
2020-07-01;Zhejiang;United Kingdom;283770
2020-07-01;Zhejiang;Uruguay;943
2020-07-01;Zhejiang;Uzbekistan;8781
2020-07-01;Zhejiang;Venezuela;6062
2020-07-01;Zhejiang;Vietnam;355
2020-07-01;Zhejiang;West Bank and Gaza;2758
2020-07-01;Zhejiang;Western Sahara;10
2020-07-01;Zhejiang;Yemen;1190
2020-07-01;Zhejiang;Zambia;1632
2020-07-01;Zhejiang;Zimbabwe;605
2020-07-02;;Afghanistan;32022
2020-07-02;;Albania;2662
2020-07-02;;Algeria;14657
2020-07-02;;Andorra;855
2020-07-02;;Angola;315
2020-07-02;;Antigua and Barbuda;69
2020-07-02;;Argentina;69941
2020-07-02;;Armenia;26658
2020-07-02;;Austria;17941
2020-07-02;;Azerbaijan;18684
2020-07-02;;Bahamas;104
2020-07-02;;Bahrain;27837
2020-07-02;;Bangladesh;153277
2020-07-02;;Barbados;97
2020-07-02;;Belarus;62698
2020-07-02;;Belgium;61598
2020-07-02;;Belize;28
2020-07-02;;Benin;1199
2020-07-02;;Bhutan;77
2020-07-02;;Bolivia;35528
2020-07-02;;Bosnia and Herzegovina;4788
2020-07-02;;Botswana;227
2020-07-02;;Brazil;1496858
2020-07-02;;Brunei;141
2020-07-02;;Bulgaria;5315
2020-07-02;;Burkina Faso;967
2020-07-02;;Burma;304
2020-07-02;;Burundi;170
2020-07-02;;Cabo Verde;1301
2020-07-02;;Cambodia;141
2020-07-02;;Cameroon;12592
2020-07-02;;Central African Republic;3788
2020-07-02;;Chad;868
2020-07-02;;Chile;284541
2020-07-02;;China;1269
2020-07-02;;Colombia;106110
2020-07-02;;Comoros;303
2020-07-02;;Congo (Brazzaville);1382
2020-07-02;;Congo (Kinshasa);7189
2020-07-02;;Costa Rica;4023
2020-07-02;;Cote d'Ivoire;9992
2020-07-02;;Croatia;2912
2020-07-02;;Cuba;2353
2020-07-02;;Cyprus;999
2020-07-02;;Czechia;12178
2020-07-02;;Denmark;12815
2020-07-02;;Diamond Princess;712
